ExecutionNumber,KataInfo,KataNumber,AthleteNumber,Frame,N_ELEM,S,A,STR,BLK,REY,HKD,FUD,UHD,DZKD,KOKD,NKSD,UPP,MDL,LOW,SIML,L,R,HND,UPA,SD,CRCL,OUTS,DW,SWNG,MVFRW,MVBCK,MVLFT,MVRHT,ROT45,ROT180,FSTF,FSTHMR,HNDKNF,ERRD,ERRM,ERRS,ERRB,Time,right_hip_X,right_hip_Y,right_hip_Z,right_knee_X,right_knee_Y,right_knee_Z,right_ankle_X,right_ankle_Y,right_ankle_Z,right_heel_X,right_heel_Y,right_heel_Z,right_foot_index_X,right_foot_index_Y,right_foot_index_Z,left_hip_X,left_hip_Y,left_hip_Z,left_knee_X,left_knee_Y,left_knee_Z,left_ankle_X,left_ankle_Y,left_ankle_Z,left_heel_X,left_heel_Y,left_heel_Z,left_foot_index_X,left_foot_index_Y,left_foot_index_Z,nose_X,nose_Y,nose_Z,right_eye_X,right_eye_Y,right_eye_Z,left_eye_X,left_eye_Y,left_eye_Z,right_shoulder_X,right_shoulder_Y,right_shoulder_Z,right_elbow_X,right_elbow_Y,right_elbow_Z,right_wrist_X,right_wrist_Y,right_wrist_Z,right_pinky_X,right_pinky_Y,right_pinky_Z,right_index_X,right_index_Y,right_index_Z,right_thumb_X,right_thumb_Y,right_thumb_Z,left_shoulder_X,left_shoulder_Y,left_shoulder_Z,left_elbow_X,left_elbow_Y,left_elbow_Z,left_wrist_X,left_wrist_Y,left_wrist_Z,left_pinky_X,left_pinky_Y,left_pinky_Z,left_index_X,left_index_Y,left_index_Z,left_thumb_X,left_thumb_Y,left_thumb_Z
1,Тайкёку соно ичи (№1),1,1,0,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,1.5397829834453785,0.5885259638478684,4.028956906959302,1.57732148953486,0.3315928919110192,4.085952935384515,1.5676415967723285,0.0551970064859938,4.1283466226864745,1.5334195097059355,1.2079103082430955e-06,4.11356760434445,1.6851801454594035,-0.0034367031952352,4.190406408319815,1.5571861066774506,0.5909094555369154,3.860804618243556,1.5740293156575331,0.3123929513053979,3.8594623382176696,1.5236357969275318,0.0462703429857481,3.80834958852868,1.482777868219078,0.0167704000000433,3.801180159584292,1.625610484728008,-0.0110345044532637,3.8044497007762335,1.6423703935141014,1.1665140979030186,3.969955511634789,1.622328798355588,1.1919990160106748,3.9897942727553737,1.62097624020949,1.193380775258645,3.957910207332224,1.515476179534662,0.996650246036962,4.094439320275214,1.4293391409049323,0.8053496509727036,4.158374649085326,1.4975778117907987,0.639992286982937,4.163553736188629,1.4902519970625112,0.5873787787960433,4.190895144477912,1.5089991526036468,0.5953149028517657,4.19190631143278,1.51670840819078,0.6100799486580012,4.1729304457930345,1.5369100518886745,1.00143994079525,3.82513675683308,1.4904781691273654,0.7912100514600074,3.756422842884605,1.5277951852206622,0.626499006885022,3.7410705613555217,1.540613134107173,0.5749406807637322,3.7348250699824255,1.555521019089201,0.5778345677740473,3.747488577516216,1.5565903599488684,0.5917134268535662,3.758764833210256
1,Тайкёку соно ичи (№1),1,1,1,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.016666666666666607,1.5368778294426912,0.5881487764011838,4.028014450205668,1.5769243742860248,0.3319454497723567,4.088292746682714,1.5682697396525866,0.0546964941914631,4.128094850074534,1.5339250791018604,-0.0002331345777553,4.112664549195223,1.685922252286551,-0.0037014902287326,4.191170433152332,1.5535311073152165,0.5910782555141038,3.8594420062690618,1.5710400732122975,0.3130688675764846,3.854853159436746,1.5193559207011522,0.0476100056779605,3.798119819909689,1.4785878156983008,0.0184533588479442,3.790357768716044,1.618507075249428,-0.0096928737763261,3.7951506117490528,1.6437815720344071,1.163728785872591,3.970724560602836,1.6238195653013907,1.1894011819653387,3.990631418972977,1.622410681598342,1.1907021425535824,3.9585391955043434,1.5159348896364109,0.9945516523989671,4.095656505837034,1.4279580234600002,0.8033659606298125,4.160444149615946,1.495719960529083,0.6380067701214733,4.16480266977004,1.488014937689433,0.5856049238380482,4.192193068551802,1.5065825710856346,0.5933747737453888,4.193514198143934,1.5145317831301015,0.6082436774002656,4.174185155335672,1.5371526902045924,0.9989333587441144,3.825375445382173,1.4920288423972807,0.7888237695766086,3.7551279029579177,1.5259051886671962,0.6245369308320406,3.7374064226786263,1.537561910431831,0.572916563832748,3.731074744714051,1.552043326366756,0.5755613628634177,3.743914846739703,1.5531157881399482,0.5895460518722857,3.7552869428793545
1,Тайкёку соно ичи (№1),1,1,2,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.033333333333333215,1.5342232836873009,0.5880640454008247,4.025797964401569,1.577288074915273,0.3326587867454592,4.09069075688181,1.5691740903819242,0.0539431900901043,4.127578289896544,1.5344502082617009,-0.0007529545773136,4.111750928398525,1.6867014129942843,-0.0040589411260399,4.191702848063455,1.549936906830697,0.591605398775906,3.856996505614111,1.5669438736442447,0.3136806709014071,3.849230544464568,1.5128329740759094,0.0493526166589435,3.785869279972741,1.4721174350640387,0.0206374935510759,3.7774205403952186,1.6084443814694926,-0.007984266602968,3.783731807450088,1.6452665031055698,1.1601123150717778,3.971257214982513,1.625381338861436,1.1860132509636203,3.991307053027101,1.6239721536166387,1.1871908586758673,3.9588641396223614,1.516168016838643,0.991693271425734,4.096833905975341,1.4262157146148526,0.8008664851206035,4.162494870507464,1.4934404784489552,0.6355216556841504,4.165610881639439,1.4854721440628178,0.5832686913053112,4.193225508343843,1.5038644489833484,0.5908834631694402,4.194934043036725,1.511845725085129,0.6058629371157581,4.175410244447371,1.537298220717179,0.9957807559033404,3.825661716954521,1.49362771111597,0.7855683975372266,3.753453206826381,1.5236792686584957,0.6216346663096066,3.7329255915547233,1.5341533769950588,0.5699654889408796,3.726556673239508,1.5481372591050284,0.572324089609727,3.739427069885284,1.5491922854555105,0.5864506151449386,3.750873363337985
1,Тайкёку соно ичи (№1),1,1,3,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.04999999999999982,1.531845686050845,0.5878645813125941,4.022489820337806,1.5785869426490062,0.333515912659341,4.093174926158695,1.570363188168798,0.0529649190876075,4.126830838049065,1.5349752136084511,-0.0015433476918991,4.110866019179875,1.687467331100898,-0.0045345810296761,4.191987374880209,1.546460146728756,0.5920496596157383,3.853533233101045,1.5617236410112072,0.3140605388138496,3.842600061764722,1.5037559617116745,0.0515750555151629,3.771598092596488,1.4630145154259662,0.0233912804573272,3.7624111056651968,1.5952415629886514,-0.0058795274652248,3.7699917190416414,1.646755436659722,1.155596153364344,3.971365916138571,1.6269645577447227,1.18176304437933,3.9916182173612977,1.6255517563403217,1.1827807235792456,3.958727899599132,1.5161681518503864,0.9880201128664248,4.097828154359581,1.424210229885391,0.7978780208549553,4.164299823141,1.490899836077815,0.6324412544248927,4.165788570044459,1.4828238762715844,0.5802713005603434,4.193799402564164,1.501016096621276,0.5877767894819538,4.195947435717746,1.5087307310829745,0.6028674966605228,4.176517458338196,1.537307045714328,0.9918906477951228,3.825890757314329,1.4951590900090166,0.7813870193749348,3.751341350972658,1.5210135305873806,0.617731770570552,3.727611341908789,1.5303042432571314,0.566011449032664,3.72124291830464,1.5437551700406793,0.5680700221654699,3.7339895294921432,1.5447952843559347,0.5823794045927756,3.745499179376444
1,Тайкёку соно ичи (№1),1,1,4,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.06666666666666643,1.5297486656857968,0.5871682893439893,4.018304622689262,1.5809305117118688,0.3343163469617945,4.095721810302332,1.571828652409223,0.0518414626075633,4.125890794517369,1.5354556197773663,-0.0025421361327812,4.110080859006626,1.6881828903049405,-0.0051416206969838,4.191971284331312,1.543114055200461,0.5920006101624555,3.849143271677488,1.555403380926688,0.3141194935825201,3.835011782409637,1.4918947412087311,0.0543495461704036,3.755440020589437,1.4509809194607826,0.0267775587515881,3.74552336371751,1.5788505656979466,-0.0033804142900362,3.753906209460038,1.6481634084228336,1.1501509519750406,3.9708265282606927,1.6285116118050924,1.176611897534021,3.991319353626783,1.627009007860393,1.177443736178812,3.957950213298768,1.5159638287138306,0.9835144352042614,4.098464635206256,1.4220618209126883,0.7944272867143335,4.165613361881263,1.4882654710625816,0.6286918400560152,4.165219880868301,1.4802860976652283,0.576535248486916,4.193745634400874,1.498223664208287,0.5840078267184372,4.196350649057928,1.505287607042695,0.5992013954839942,4.177457451496519,1.5371189464113413,0.9872093874173884,3.825931278025892,1.4964924786092335,0.7762870594879316,3.748719439926072,1.5178115387017783,0.6128031853585608,3.72144699424302,1.5259342572526515,0.5610134911379177,3.715094935061053,1.538866300603851,0.5627798372030997,3.7275596251461898,1.5399229401261427,0.5773166182224772,3.739140058424108
1,Тайкёку соно ичи (№1),1,1,5,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.08333333333333304,1.5279419096106517,0.5857091790484393,4.013397659892497,1.5843288693537696,0.3349013413138239,4.098235021831535,1.5735395097051448,0.0506760665992429,4.124798345890684,1.53582997868684,-0.0036568266358058,4.109488142484054,1.6888177725557731,-0.0058877527027864,4.191578650424451,1.5398769062746454,0.5911742072770129,3.8438890347844494,1.548030054193302,0.3138405257447743,3.826527536667368,1.477147962207631,0.0577171468522619,3.737648703196132,1.4358352768378255,0.0308343522211483,3.727084486825317,1.5593651964557076,-0.0005312425364242,3.735623851933429,1.6493749833205036,1.1437909267009987,3.969408937022574,1.6299400128959134,1.1705631097763969,3.990164375893397,1.6281797237514375,1.1711973058844811,3.9563388878012673,1.5156062289213756,0.9781868619188334,4.098572189986751,1.4198878549548155,0.7905098865244585,4.166245321057661,1.4857312467474526,0.6242380969903596,4.163823172276661,1.4780808438995168,0.5720309765343757,4.192928928795197,1.495692591923243,0.5795720057227134,4.195963553025359,1.501681376497523,0.5948453715725633,4.178155375881816,1.5366524355041766,0.981727058256446,3.8256434032064304,1.4974935872980395,0.7703098651766496,3.745498205151292,1.5140202627107486,0.6068273259038424,3.7143856320193622,1.520992762624462,0.5549469188600366,3.708037968253851,1.533471254345355,0.5564417437348903,3.720067822570508,1.53460580296466,0.5712505592910894,3.731744630696536
1,Тайкёку соно ичи (№1),1,1,6,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.10000000000000053,1.5264503283378272,0.5833720341048931,4.007823878286935,1.5886856069450614,0.3351616334588623,4.100534928993711,1.575445267023887,0.0495724313596625,4.1235954236605314,1.5360368655332264,-0.004783117835346,4.109186776682801,1.6893437698291494,-0.0067797240339546,4.190733674614304,1.536697270029187,0.5894504733472442,3.837774207290283,1.5396539300412853,0.3132466384362125,3.817199664995268,1.4595845162102057,0.0616459073664028,3.718600681641625,1.4175899677589567,0.0355334392100901,3.70757349894076,1.5370144375824826,0.0025705357714661,3.715433361513032,1.650226311588299,1.1365794320983285,3.9668965426409777,1.631127646146394,1.1636707789621976,3.987934945263936,1.6288770196218525,1.1641123796102568,3.9536989355269134,1.5151515443138643,0.9720735083856112,4.098010250270888,1.417798939518955,0.7860686317197326,4.166113799874224,1.4835664353329334,0.6190908787496348,4.16152169026381,1.4764638577917495,0.5667886629563643,4.191267318009597,1.4936818006415993,0.5745132051495361,4.194656154362094,1.4981978342978897,0.5898278295837843,4.178472952209014,1.535798792600198,0.9754845624917006,3.824889683804909,1.498013047117979,0.7635225202219874,3.7415915848353833,1.5096253054650417,0.5997935386667999,3.706345854001016,1.515457066356196,0.5478163811936787,3.69996153148644,1.5275851326939485,0.54906269409174,3.711422153614533,1.5288850330468726,0.5641795257025884,3.7232303208712296
1,Тайкёку соно ичи (№1),1,1,7,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.11666666666666714,1.5252866959685871,0.5801503917622601,4.001578850833602,1.5938049602411182,0.3350228642469908,4.102369662254302,1.577485605269711,0.0486150583654269,4.122337199198067,1.5360341766139574,-0.0058242362098408,4.109272916232363,1.6897186613017003,-0.00782308972277,4.189399919034011,1.5334862767759674,0.5868255464206583,3.830772608699712,1.5303343916427228,0.3123525470575012,3.8070798921441806,1.439472660688157,0.0659802275726459,3.698807040655399,1.396512511816226,0.0407226290372675,3.6876384226331,1.512162101973319,0.0057680837934498,3.693740010578965,1.6505121242743086,1.1286370345587078,3.963076612398322,1.631921964374765,1.1560478113448014,3.984432017720592,1.6288919115547609,1.1563196296469902,3.949837607179818,1.514652812043238,0.9652421248279148,4.096676423291981,1.4159043409437448,0.7809822441994115,4.165239079186524,1.4821178956217207,0.613312253619517,4.158282349131795,1.4757336138215869,0.5608897579398058,4.188762120358095,1.492510355202738,0.568910561839713,4.192398497687713,1.495231279620881,0.5842230341261879,4.178270860311492,1.5344043946421246,0.9685790850877664,3.8235406343158034,1.4978600732980212,0.756043896433093,3.736940119671696,1.504600774977895,0.5917750291037912,3.69725257379839,1.509295451383686,0.5397205625782149,3.690760986692368,1.5211951720438726,0.5407381431184809,3.7015494712066426,1.5227632254104708,0.55618088862934,3.713523374856739
1,Тайкёку соно ичи (№1),1,1,8,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.13333333333333375,1.5244103457891915,0.5760740952603562,3.994687470745081,1.599406503564599,0.3344262499162899,4.103453830458727,1.5795979876515442,0.0478561427203639,4.1211094258057015,1.5358174434261636,-0.006700355319949,4.1098310777080505,1.6898620759914862,-0.0090126912231564,4.187623496991532,1.53010544098767,0.5833279193986668,3.8228999913662185,1.520159964912324,0.311137981346954,3.796232354667571,1.4172863420084485,0.0704180617038693,3.6788989298884167,1.3731366431208087,0.0460894749517771,3.66805484616321,1.4853320637301093,0.008849471277808,3.671064899246416,1.6500186205323188,1.1201436674224452,3.957722077776896,1.6321674288206112,1.147867137376483,3.9794578883473,1.628008291597551,1.148005980537897,3.944569807042634,1.5141621286250595,0.9577994153223076,4.094499145173866,1.414311078238563,0.7750820239508094,4.163706008571317,1.4817523737379663,0.6070135521601169,4.154176470864967,1.4761919327890287,0.5544611691865661,4.185525746364946,1.4925014281435702,0.5628777400809811,4.189299413609196,1.4932080564024144,0.5781532300821544,4.177493669866481,1.53226420750285,0.96116234378684,3.821479879196976,1.4967838068897392,0.7480691363816178,3.731525262295747,1.4988618472864217,0.5830133127249741,3.687091318257236,1.5024296358949285,0.5309200651610252,3.680387295842455,1.514225683166684,0.5317286243680782,3.690446101507277,1.5161628967407876,0.5474952890490188,3.702617630016245
1,Тайкёку соно ичи (№1),1,1,9,001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.15000000000000036,1.5236745775412532,0.5711483347264714,3.9873193873908295,1.6051441935877897,0.3333157689902515,4.103524363972293,1.5817064135485843,0.0473195034450546,4.120036053733034,1.5354230235297983,-0.0073389234697977,4.110917739502218,1.6896457809766032,-0.0103239722422135,4.185542529259903,1.526335627891831,0.5789494606295509,3.814314944624022,1.5092422745747995,0.3095727123408093,3.784735619153373,1.393671959818022,0.0745566764643557,3.6595781031348023,1.348209627222822,0.0511917862973913,3.649641640562709,1.4572121781591374,0.0115709061009159,3.6480267305161513,1.6485487935238448,1.111322951210067,3.950603727723142,1.6317190100767511,1.1393462419688292,3.972830265106053,1.6260238799258828,1.1393955636739983,3.937727661118464,1.5137429455765972,0.9498938031580072,4.091420445657638,1.4131352970581608,0.7682081380085269,4.161628071180139,1.4827685081607729,0.6003425948507847,4.149457712764646,1.4780693871874613,0.5476801106979811,4.181835171794654,1.493887330479334,0.55657480395776,4.18564502107345,1.4924940642036908,0.5717926952911889,4.176222621965834,1.5291489050787967,0.953429420869707,3.8185999484558666,1.4944785944431271,0.7398737183315829,3.7253755477742314,1.4922553423999116,0.5739382306944562,3.675942866514748,1.494730653069118,0.521847217361564,3.668877749003401,1.5065371840388908,0.5224718803840898,3.678208687920705,1.5089212656775322,0.538547642992009,3.690613418905289
